ID;Edad;Sexo;Estado_Civil;Numero_Hijos;Nivel_Educativo;Zona_Vivienda;Estrato;Sector;Tamaño_Empresa;Trabajo_Turnos;Tipo_Contrato;Horas_Semana;Ingreso;Tipo_Cargo;Personas_Cargo;Años_Experiencia;Antiguedad_Cargo;Modalidad;Horas_Traslado;Horas_Formacion;CT1;CT2;CT3;PT1;PT2;PT3;PT4;CL1;CL2;CL3;CL4;CL5;CL6;CL7;AC1;AC2;AC3;CR1;CR2;CR3;CR4;CoR1;CoR2;CoR3;GC1;GC2;GC3;GC4;SM1;SM2;SM3;SM4;SM5;SAT1;SAT2;SAT3;SAT4;SAT5;SAT6;SAT7;SAT8;SAT9;IR1;IR2;IR3;IR4;FT1;FT2;FT3;FT4;FT5;TF1;TF2;TF3;TF4;TF5;BU1;BU2;BU3;BU4;BU5;BU6;BU7;BU8;BU9;BU10;BU11;BU12;BP1;BP2;BP3;BP4;BP5;BP6;BP7;BP8;BP9;BP10;SOM1;SOM2;SOM3;SOM4;SOM5;DL1;DL2;DL3;DL4;DL5;DL6;DL7;DL8;CT_prom;PT_prom;CL_prom;AC_prom;CR_prom;CoR_prom;GC_prom;SM_prom;SAT_prom;IR_prom;FT_prom;TF_prom;BU_prom;BP_prom;SOM_prom;DL_prom
239;36;Mujer;Soltero;3;Primaria;Urbana;4;Público;Entre 200 y 500 empleados;Si;Otro;50;Entre 1 y 3 SMLV;Administrativo;No;Entre 15 a 20;Entre 7 y 10 años;Presencial;Menos de 1 hora;13;3;3;4;4;4;4;4;3;4;3;3;3;3;3;3;4;3;4;5;5;5;3;3;3;2;2;2;2;2;2;2;3;3;6;4;4;6;4;4;4;4;4;1;7;5;7;3;1;1;1;1;3;3;3;2;4;3;4;3;4;4;5;2;3;4;4;3;4;6;7;6;6;6;6;6;6;6;6;5;4;5;4;5;4;4;5;3;5;4;5;3;3.333333333;4;3.142857143;3.333333333;4.75;3;2;2.4;4.444444444;5;1.4;3;3.583333333;6.1;4.6;4.125
240;39;Mujer;Casado;1;Posgrado;Urbana;3;Público;Entre 50 y 200 empleados;No;Carrera;40;Entre 1 y 3 SMLV;Administrativo;No;Entre 15 a 20;Entre 1 y 3 años;Presencial;Entre 2 y 3 horas;1;4;4;5;3;4;3;3;4;3;3;4;3;5;4;5;4;3;3;3;3;3;3;4;4;4;4;4;4;5;3;4;4;4;4;6;6;2;6;4;6;2;5;2;6;4;4;2;2;3;2;2;5;6;6;6;5;3;3;3;4;4;2;2;4;2;2;3;2;4;4;4;4;4;4;4;5;5;4;6;5;3;3;4;4;3;2;3;2;3;3;3;4.333333333;3.25;3.714285714;4;3;3.666666667;4;4;4.555555556;4;2.2;5.6;2.833333333;4.2;4.2;2.875
241;28;Hombre;Separado;2;Bachiller;Urbana;4;Público;Entre 200 y 500 empleados;No;Carrera;40;Entre 1 y 3 SMLV;Operativo;Si;Más de 25;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;31;2;2;2;4;5;4;4;2;3;3;3;3;2;2;4;3;4;4;4;5;4;3;3;3;3;3;3;4;2;2;3;2;3;6;7;5;6;5;5;6;6;5;5;3;3;1;2;3;2;4;2;6;4;4;5;6;3;2;3;1;2;2;2;2;3;2;2;3;5;5;4;4;5;5;5;5;4;5;3;3;4;4;4;1;2;1;1;2;1;3;3;2;4.25;2.571428571;3.666666667;4.25;3;3.25;2.4;5.666666667;3;2.6;5;2.25;4.7;3.6;1.75
242;31;Mujer;Casado;2;Posgrado;Rural;2;Público;Entre 200 y 500 empleados;Si;Carrera;36;Entre 5 y 10 SMLV;Administrativo;No;Entre 5 a 10;Entre 3 y 7 años;Presencial;Entre 1 y 2 horas;1;4;3;3;4;4;4;3;4;3;3;3;3;3;3;3;3;2;4;5;4;4;3;3;4;4;3;4;4;3;2;4;3;3;2;4;2;2;2;4;4;2;3;1;5;5;7;3;3;2;1;3;2;2;4;2;4;2;3;3;2;3;2;3;2;2;1;2;3;7;6;6;6;6;6;5;6;6;7;4;4;5;3;4;2;3;3;3;2;3;3;2;3.333333333;3.75;3.142857143;2.666666667;4.25;3.333333333;3.75;3;2.777777778;4.5;2.4;2.8;2.333333333;6.1;4;2.625
243;50;Mujer;Separado;1;Posgrado;Urbana;2;Público;Entre 50 y 200 empleados;Si;Carrera;42;Entre 1 y 3 SMLV;Administrativo;No;Entre 15 a 20;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;7;4;5;5;1;1;1;1;4;5;5;5;3;4;4;5;4;3;5;5;5;4;1;1;1;4;3;3;5;4;4;3;4;4;7;5;5;5;5;7;7;5;7;5;3;1;3;1;3;1;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;6;7;6;7;7;6;7;6;7;7;1;2;3;3;3;2;3;2;2;2;2;3;3;4.666666667;1;4.285714286;4;4.75;1;3.75;3.8;5.888888889;3;1.8;1.4;1.083333333;6.6;2.4;2.375
244;52;Mujer;Separado;1;Tecnológico;Urbana;3;Público;Entre 50 y 200 empleados;Si;Libre nombramiento y remocion;39;Entre 1 y 3 SMLV;Administrativo;No;Entre 10 a 15;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;44;1;1;2;5;5;5;5;2;2;1;2;3;1;1;3;5;4;4;4;4;4;3;4;3;3;3;2;4;2;1;1;2;2;2;2;2;2;2;2;2;4;2;3;5;6;5;3;1;3;2;3;6;6;6;6;2;3;2;3;3;4;3;3;3;3;3;3;4;2;3;3;4;3;3;3;3;3;3;4;5;5;5;5;6;6;4;5;4;6;5;7;1.333333333;5;1.714285714;4;4;3.333333333;3;1.6;2.222222222;4.75;2.4;5.2;3.083333333;3;4.8;5.375
245;41;Hombre;Unión libre;Sin hijos;Profesional;Urbana;4;Público;Entre 50 y 200 empleados;Si;Carrera;28;Entre 1 y 3 SMLV;Administrativo;No;Entre 5 a 10;Entre 3 y 7 años;Presencial;Menos de 1 hora;21;3;3;2;2;1;2;3;3;3;4;4;3;4;4;4;4;4;4;5;5;5;1;3;2;4;4;2;4;3;2;2;3;1;7;7;7;5;7;7;7;7;7;5;4;2;2;1;1;1;1;3;1;1;3;1;1;1;2;1;1;1;1;1;1;2;1;2;2;7;7;6;7;6;7;7;6;7;7;1;1;1;1;2;2;3;1;2;4;1;3;3;2.666666667;2;3.571428571;4;4.75;2;3.5;2.2;6.777777778;3.25;1.4;1.4;1.333333333;6.7;1.2;2.375
246;22;Hombre;Unión libre;1;Tecnológico;Urbana;4;Público;Entre 200 y 500 empleados;No;Presentación de servicios;48;Entre 1 y 3 SMLV;Administrativo;No;Entre 1 a 5;Entre 1 y 3 años;Presencial;Menos de 1 hora;47;4;5;5;3;3;3;3;3;4;4;4;4;4;4;4;4;3;5;5;5;5;3;3;3;4;3;4;3;3;4;3;3;4;6;6;6;5;5;6;4;6;6;2;4;4;5;1;3;1;1;1;1;1;1;1;1;2;3;2;2;3;2;2;2;2;2;2;3;6;6;5;6;5;5;4;5;4;6;1;1;1;1;1;2;3;4;3;4;3;3;3;4.666666667;3;3.857142857;3.666666667;5;3;3.5;3.4;5.555555556;3.75;1.4;1;2.25;5.2;1;3.125
247;44;Mujer;Soltero;1;Profesional;Rural;4;Público;Entre 50 y 200 empleados;Si;Libre nombramiento y remocion;43;Entre 3 y 5 SMLV;Administrativo;No;Entre 10 a 15;Entre 1 y 3 años;Híbrido;Menos de 1 hora;9;4;5;5;2;1;2;1;4;5;5;5;5;5;4;4;3;3;4;3;4;4;1;2;1;4;3;4;4;2;2;1;2;2;5;6;6;5;6;5;5;6;7;6;1;3;3;1;1;1;1;1;3;3;3;1;3;2;1;1;1;1;1;1;1;1;1;1;1;6;7;6;7;7;7;7;6;7;7;4;2;3;3;2;2;3;3;4;4;4;1;3;4.666666667;1.5;4.714285714;3.333333333;3.75;1.333333333;3.75;1.8;5.666666667;3.25;1;2.6;1.083333333;6.7;2.8;3
248;35;Mujer;Casado;2;Técnico;Urbana;3;Mixto;Más de 500 empleados;No;Otro;37;Entre 1 y 3 SMLV;Administrativo;No;Más de 25;Entre 1 y 3 años;Presencial;Entre 2 y 3 horas;0;2;3;2;4;4;4;5;3;4;3;4;3;3;3;3;3;3;4;5;4;5;2;2;3;4;3;4;3;3;3;4;3;4;4;4;6;4;2;4;6;4;2;2;6;6;4;3;2;3;3;3;2;6;4;2;6;4;4;4;4;4;3;4;4;5;4;5;3;5;4;5;5;5;4;4;4;5;4;5;4;5;4;5;4;6;5;5;6;5;5;6;2.333333333;4.25;3.285714286;3;4.5;2.333333333;3.5;3.4;4;4.5;2.8;4;4;4.5;4.6;5.25
249;58;Hombre;Unión libre;3;Posgrado;Urbana;5;Mixto;Entre 200 y 500 empleados;No;Carrera;39;Entre 1 y 3 SMLV;Operativo;No;Entre 10 a 15;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;1;2;1;1;4;3;4;4;1;3;2;3;1;3;2;1;2;2;3;3;4;4;3;3;3;1;1;1;1;3;1;3;2;2;6;5;4;6;5;5;4;6;4;6;2;2;3;3;2;2;2;2;1;3;3;3;1;1;2;2;2;2;1;1;1;2;1;2;2;5;5;6;5;5;5;5;5;5;7;4;4;4;4;4;1;2;3;3;3;2;2;3;1.333333333;3.75;2.142857143;1.666666667;3.5;3;1;2.2;5;3.25;2.2;2.2;1.583333333;5.3;4;2.375
250;29;Mujer;Casado;Sin hijos;Profesional;Urbana;2;Público;Más de 500 empleados;No;Presentación de servicios;47;Entre 1 y 3 SMLV;Administrativo;No;Más de 25;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;6;2;2;2;3;4;4;3;4;3;4;4;4;3;4;4;4;5;4;5;5;4;3;3;3;3;3;4;3;3;4;4;3;3;6;4;2;4;2;3;4;2;4;2;5;4;6;2;3;3;3;2;2;6;6;4;4;3;4;4;3;4;4;3;3;3;4;4;4;5;4;5;5;4;5;4;4;4;4;5;5;3;5;4;5;5;6;5;4;5;5;5;2;3.5;3.714285714;4.333333333;4.5;3;3.25;3.4;3.444444444;4.25;2.6;4.4;3.583333333;4.4;4.4;5
251;59;Mujer;Unión libre;Sin hijos;Tecnológico;Urbana;3;Público;Entre 200 y 500 empleados;No;Otro;35;Entre 1 y 3 SMLV;Directivo;Si;Entre 10 a 15;Menos de 1 año;Presencial;Menos de 1 hora;30;4;5;4;1;1;1;1;5;4;4;4;4;5;4;4;3;3;5;5;4;5;1;1;1;3;4;3;3;3;2;3;3;3;7;7;5;7;5;7;7;7;7;5;3;3;1;1;1;3;1;1;2;2;4;3;2;3;2;3;2;2;2;2;1;2;2;1;3;7;6;7;7;6;6;7;6;6;7;1;2;1;1;1;1;1;1;1;2;1;1;1;4.333333333;1;4.285714286;3.333333333;4.75;1;3.25;2.8;6.555555556;3;1.4;2.6;2.083333333;6.5;1.2;1.125
252;50;Hombre;Casado;4;Técnico;Urbana;2;Público;Entre 50 y 200 empleados;No;Presentación de servicios;36;Entre 3 y 5 SMLV;Directivo;No;Entre 5 a 10;Entre 3 y 7 años;Presencial;Entre 2 y 3 horas;2;2;2;1;4;5;3;4;1;2;2;1;3;1;1;3;3;2;3;4;3;4;3;4;4;1;1;1;2;4;3;3;3;4;3;2;3;3;3;3;2;3;2;1;7;7;5;4;2;2;4;4;5;6;4;5;6;3;3;3;3;2;3;3;3;4;2;3;2;4;4;4;4;3;4;4;3;4;3;5;5;6;4;5;4;5;3;4;4;4;4;4;1.666666667;4;1.571428571;2.666666667;3.5;3.666666667;1.25;3.4;2.666666667;5;3.2;5.2;2.833333333;3.7;5;4
253;44;Mujer;Unión libre;1;Técnico;Urbana;4;Público;Entre 50 y 200 empleados;No;Presentación de servicios;42;Entre 1 y 3 SMLV;Administrativo;Si;Más de 25;Menos de 1 año;Presencial;Menos de 1 hora;79;4;5;5;3;2;3;3;3;3;3;4;3;3;3;3;4;2;5;4;5;5;1;1;1;4;3;3;4;2;2;1;3;3;5;5;5;5;5;4;5;5;5;7;3;1;3;2;4;2;2;2;3;3;2;2;2;3;2;2;3;3;3;3;3;3;3;2;3;6;5;5;6;5;5;6;5;6;5;4;4;3;3;4;2;2;1;2;1;1;1;1;4.666666667;2.75;3.142857143;3;4.75;1;3.5;2.2;4.888888889;3.5;2.4;2.4;2.75;5.4;3.6;1.375
254;43;Hombre;Soltero;Sin hijos;Profesional;Urbana;4;Mixto;Entre 200 y 500 empleados;No;Carrera;26;Entre 1 y 3 SMLV;Operativo;Si;Entre 5 a 10;Entre 3 y 7 años;Presencial;Menos de 1 hora;61;4;3;4;1;2;2;1;5;5;5;4;4;4;5;3;4;4;5;4;4;4;1;1;2;5;4;4;4;4;4;5;4;5;6;6;6;6;6;6;6;5;4;5;3;2;4;3;3;1;3;3;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;6;7;7;6;7;7;7;7;7;7;2;3;1;3;3;1;2;1;2;2;2;1;1;3.666666667;1.5;4.571428571;3.666666667;4.25;1.333333333;4.25;4.4;5.666666667;3.5;2.6;1;1.833333333;6.8;2.4;1.5
255;21;Hombre;Soltero;Sin hijos;Tecnológico;Urbana;3;Público;Entre 50 y 200 empleados;No;Otro;46;Entre 1 y 3 SMLV;Administrativo;Si;Entre 5 a 10;Entre 1 y 3 años;Híbrido;Más de 3 horas;19;3;3;3;4;3;3;3;3;3;4;4;4;4;4;5;4;4;4;5;3;4;2;1;3;3;3;4;3;5;5;5;4;5;7;7;7;5;7;5;5;5;5;6;3;2;3;2;3;3;1;3;4;4;4;4;4;3;3;2;1;2;2;3;2;3;2;1;2;7;7;7;7;7;7;7;6;7;7;2;3;3;3;3;3;2;3;3;3;3;3;3;3;3.25;3.714285714;4.333333333;4;2;3.25;4.8;5.888888889;3.5;2.4;4;2.166666667;6.9;2.8;2.875
256;44;Mujer;Casado;2;Bachiller;Rural;3;Público;Más de 500 empleados;No;Carrera;42;Entre 1 y 3 SMLV;Administrativo;No;Entre 1 a 5;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;42;2;3;3;4;2;3;3;4;4;4;4;5;4;4;5;5;5;4;4;4;4;3;2;3;3;3;4;3;5;5;4;5;4;7;7;5;5;7;7;7;7;7;7;3;1;1;2;3;3;1;3;2;3;3;2;3;1;1;2;2;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;6;7;4;3;5;4;3;1;1;1;1;1;3;1;2;2.666666667;3;4.142857143;5;4;2.666666667;3.25;4.6;6.555555556;3;2.4;2.6;1.166666667;6.9;3.8;1.375
257;25;Mujer;Soltero;Sin hijos;Técnico;Urbana;3;Público;Entre 200 y 500 empleados;No;Presentación de servicios;48;Entre 1 y 3 SMLV;Administrativo;No;Entre 1 a 5;Entre 1 y 3 años;Presencial;Menos de 1 hora;2;3;4;4;2;1;1;1;4;4;4;4;4;5;4;4;4;4;4;4;5;5;3;3;3;3;3;2;2;2;2;2;2;3;6;5;5;7;5;5;5;5;5;6;2;4;2;1;1;1;3;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;7;7;7;7;7;6;7;7;7;7;1;1;1;2;1;1;1;4;2;1;1;2;1;3.666666667;1.25;4.142857143;4;4.5;3;2.5;2.2;5.333333333;3.5;1.4;1;1.833333333;6.9;1.2;1.625
258;43;Mujer;Casado;2;Posgrado;Urbana;3;Público;Entre 10 y 50 empleados;Si;Carrera;39;Entre 1 y 3 SMLV;Operativo;No;Entre 15 a 20;Entre 3 y 7 años;Presencial;Menos de 1 hora;19;4;3;3;1;2;2;1;4;5;5;5;5;5;5;4;3;4;4;5;5;5;2;2;2;5;5;5;4;4;5;4;5;5;6;5;6;5;7;6;5;5;5;5;1;1;1;1;2;3;3;3;3;2;3;3;2;2;1;2;1;1;1;1;1;1;1;2;1;7;6;6;7;6;6;6;6;7;6;2;1;1;1;1;1;1;3;2;1;3;1;1;3.333333333;1.5;4.857142857;3.666666667;4.75;2;4.75;4.6;5.555555556;2;2.4;2.6;1.25;6.3;1.2;1.625
259;40;Mujer;Soltero;2;Profesional;Urbana;3;Mixto;Entre 200 y 500 empleados;No;Libre nombramiento y remocion;40;Entre 1 y 3 SMLV;Administrativo;No;Entre 20 a 25;Entre 1 y 3 años;Presencial;Más de 3 horas;38;3;2;3;4;3;3;4;2;2;2;2;3;2;1;4;3;3;5;5;5;4;4;3;4;2;2;2;2;2;4;3;3;3;4;6;2;4;6;4;4;4;4;6;2;4;4;2;2;2;4;2;6;6;4;5;6;3;3;2;3;2;3;3;2;2;3;3;3;3;3;3;3;4;3;4;4;4;4;1;4;2;3;3;2;4;4;4;2;3;3;4;2.666666667;3.5;2;3.333333333;4.75;3.666666667;2;3;4.222222222;4;2.4;5.4;2.666666667;3.5;2.6;3.25
260;25;Hombre;Separado;3;Profesional;Urbana;3;Mixto;Más de 500 empleados;No;Carrera;41;Entre 1 y 3 SMLV;Administrativo;Si;Entre 1 a 5;Entre 1 y 3 años;Presencial;Menos de 1 hora;22;1;1;1;5;4;5;5;3;3;4;4;4;4;4;2;1;2;5;5;4;4;4;3;4;2;2;2;3;5;5;5;5;5;4;4;5;4;2;4;2;4;4;2;6;6;6;2;2;6;3;2;6;6;5;6;7;3;2;2;3;3;3;2;3;2;3;3;3;3;3;3;3;2;3;3;3;3;3;6;4;5;5;5;5;5;3;5;4;4;5;4;1;4.75;3.714285714;1.666666667;4.5;3.666666667;2.25;5;3.666666667;5;3;6;2.666666667;2.9;5;4.375
261;35;Mujer;Viudo;1;Técnico;Rural;3;Público;Entre 200 y 500 empleados;No;Provisionalidad;47;Entre 3 y 5 SMLV;Operativo;No;Entre 10 a 15;Entre 3 y 7 años;Presencial;Menos de 1 hora;1;2;3;3;4;4;3;4;4;3;4;4;4;4;3;4;4;3;4;4;4;5;4;3;4;4;3;3;3;4;3;4;4;4;7;5;5;7;5;5;7;5;7;5;3;2;2;3;3;3;3;3;4;4;6;6;4;2;3;2;3;2;2;3;2;2;3;3;3;6;5;6;5;6;5;5;5;6;5;3;3;3;3;2;1;1;1;2;1;1;1;1;2.666666667;3.75;3.714285714;3.666666667;4.25;3.666666667;3.25;3.8;5.888888889;3;3;4.8;2.5;5.4;2.8;1.125
262;33;Hombre;Viudo;1;Posgrado;Urbana;4;Público;Entre 50 y 200 empleados;No;Provisionalidad;39;Entre 1 y 3 SMLV;Administrativo;No;Menos de 1 año;Menos de 1 año;Presencial;Entre 1 y 2 horas;70;2;2;2;4;3;5;4;3;3;2;2;2;2;2;2;3;3;5;5;5;5;3;2;3;3;2;2;3;3;2;3;3;3;6;4;6;2;5;4;4;4;4;6;6;6;6;4;2;4;4;2;5;6;6;4;6;2;3;3;2;3;2;2;2;3;3;2;2;3;3;4;5;4;4;4;5;5;4;4;3;4;5;5;4;4;4;4;4;4;5;5;2;4;2.285714286;2.666666667;5;2.666666667;2.5;2.8;4.333333333;6;3.2;5.4;2.416666667;4.1;4.2;4.25
263;53;Mujer;Soltero;1;Profesional;Urbana;3;Público;Entre 50 y 200 empleados;Si;Presentación de servicios;53;Entre 1 y 3 SMLV;Operativo;Si;Entre 10 a 15;Entre 3 y 7 años;Presencial;Entre 1 y 2 horas;3;5;4;5;2;1;1;1;4;3;3;4;4;3;3;5;4;3;4;4;5;4;1;1;1;4;4;4;4;1;1;2;2;1;7;5;7;5;7;7;5;5;5;5;1;1;3;1;1;3;3;2;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;2;1;6;5;5;4;6;5;5;5;6;4;1;1;2;2;3;3;5;4;3;2;4;2;2;4.666666667;1.25;3.428571429;4;4.25;1;4;1.4;5.888888889;2.5;2;1.4;1.25;5.1;1.8;3.125
264;51;Mujer;Casado;2;Posgrado;Urbana;3;Público;Entre 200 y 500 empleados;No;Provisionalidad;31;Entre 1 y 3 SMLV;Administrativo;No;Entre 20 a 25;Entre 3 y 7 años;Presencial;Menos de 1 hora;8;3;2;3;3;3;3;4;1;2;2;2;2;2;1;3;3;4;4;5;5;5;3;2;2;2;2;1;1;2;3;1;2;1;2;2;3;2;3;2;4;2;2;3;5;5;5;2;2;1;4;3;4;6;2;6;4;5;4;3;4;4;4;4;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;5;6;6;5;7;5;5;6;5;5;5;5;5;2.666666667;3.25;1.714285714;3.333333333;4.75;2.333333333;1.5;1.8;2.444444444;4.5;2.4;4.4;4;3.8;5.8;5.125
265;65;Mujer;Soltero;2;Posgrado;Urbana;3;Público;Entre 50 y 200 empleados;Si;Presentación de servicios;43;Entre 1 y 3 SMLV;Administrativo;No;Entre 20 a 25;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;45;3;4;3;3;2;1;2;4;3;3;4;4;4;3;3;3;3;5;5;5;5;3;1;1;3;4;4;3;2;4;3;3;3;6;6;5;6;4;5;5;5;4;5;2;2;2;3;1;3;1;3;3;2;2;2;2;2;3;2;1;1;1;1;1;2;2;2;1;6;7;7;7;7;7;7;7;7;6;2;2;2;3;2;3;2;2;2;2;2;2;1;3.333333333;2;3.571428571;3;5;1.666666667;3.5;3;5.111111111;2.75;2.2;2.2;1.583333333;6.8;2.2;2
266;37;Mujer;Separado;2;Técnico;Urbana;4;Público;Más de 500 empleados;No;Libre nombramiento y remocion;47;Entre 3 y 5 SMLV;Administrativo;No;Entre 5 a 10;Entre 1 y 3 años;Presencial;Menos de 1 hora;21;2;1;2;5;4;5;5;2;1;1;1;2;2;1;4;3;3;4;5;4;4;4;4;3;1;1;1;1;3;3;3;4;2;2;4;3;3;2;3;3;2;3;3;5;7;7;2;2;3;1;2;4;4;4;6;4;4;4;4;4;4;4;3;4;4;4;4;4;6;4;5;6;6;5;6;5;6;5;6;4;4;5;4;3;4;5;5;3;4;3;4;1.666666667;4.75;1.428571429;3.333333333;4.25;3.666666667;1;3;2.777777778;5.5;2;4.4;3.916666667;5.4;4.6;3.875
267;32;Hombre;Casado;Sin hijos;Profesional;Urbana;3;Mixto;Entre 50 y 200 empleados;No;Carrera;43;Entre 1 y 3 SMLV;Administrativo;No;Entre 1 a 5;Entre 1 y 3 años;Híbrido;Menos de 1 hora;9;1;1;2;5;5;5;5;2;2;2;3;3;1;2;5;5;5;5;5;4;5;4;4;3;3;2;3;3;3;3;3;3;3;4;5;4;6;4;4;6;4;6;1;5;5;5;2;2;4;2;4;2;2;2;2;2;5;5;4;4;3;5;3;4;4;3;3;4;3;2;3;3;3;3;3;3;4;3;7;5;6;7;5;7;5;4;6;5;5;6;5;1.333333333;5;2.142857143;5;4.75;3.666666667;2.75;3;4.777777778;4;2.8;2;3.916666667;3;6;5.375
268;29;Mujer;Casado;1;Tecnológico;Urbana;4;Público;Entre 200 y 500 empleados;No;Presentación de servicios;37;Entre 3 y 5 SMLV;Directivo;No;Entre 1 a 5;Entre 3 y 7 años;Presencial;Entre 2 y 3 horas;13;4;3;4;4;3;3;3;3;2;4;3;4;3;4;5;5;5;4;4;4;4;3;4;2;3;3;4;3;2;2;2;3;3;5;6;6;5;5;6;6;6;5;4;4;4;4;2;2;3;3;3;2;2;2;2;2;3;3;3;4;3;4;3;4;3;4;3;3;7;7;7;7;7;7;7;7;7;6;3;4;3;4;5;3;3;2;2;4;4;3;3;3.666666667;3.25;3.285714286;5;4;3;3.25;2.4;5.555555556;4;2.6;2;3.333333333;6.9;3.8;3
269;43;Mujer;Soltero;4;Posgrado;Urbana;4;Público;Entre 50 y 200 empleados;Si;Presentación de servicios;45;Entre 1 y 3 SMLV;Administrativo;No;Entre 5 a 10;Entre 3 y 7 años;Presencial;Entre 1 y 2 horas;7;3;1;2;4;3;4;3;3;3;2;3;3;3;3;4;5;4;4;5;5;5;3;3;3;4;4;3;3;1;2;1;1;2;5;4;5;5;6;6;6;6;5;7;2;1;3;3;3;1;2;3;2;4;6;4;4;1;1;1;1;1;2;1;1;1;2;1;1;5;6;7;6;6;6;7;5;6;6;6;5;5;5;5;1;1;1;2;1;1;1;2;2;3.5;2.857142857;4.333333333;4.75;3;3.5;1.4;5.333333333;3.25;2.4;4;1.166666667;6;5.2;1.25
270;35;Hombre;Soltero;Sin hijos;Bachiller;Urbana;4;Público;Entre 200 y 500 empleados;No;Otro;40;Entre 3 y 5 SMLV;Operativo;No;Entre 5 a 10;Entre 3 y 7 años;Híbrido;Entre 1 y 2 horas;36;1;3;1;4;4;5;4;2;3;3;3;3;2;4;2;4;4;4;5;4;5;2;2;2;2;2;2;1;2;2;2;2;2;2;4;2;2;4;4;4;2;2;4;5;6;7;3;1;3;3;3;4;2;3;4;2;2;2;1;2;2;2;1;1;1;2;1;1;3;4;4;4;3;4;5;4;5;5;1;2;2;2;4;3;4;3;2;4;4;4;4;1.666666667;4.25;2.857142857;3.333333333;4.5;2;1.75;2;2.888888889;5.5;2.6;3;1.5;4.1;2.2;3.5
271;43;Hombre;Casado;3;Posgrado;Urbana;4;Público;Entre 50 y 200 empleados;No;Presentación de servicios;39;Entre 1 y 3 SMLV;Administrativo;No;Entre 10 a 15;Entre 1 y 3 años;Presencial;Menos de 1 hora;33;4;5;5;1;1;2;1;5;5;4;4;5;4;4;5;4;4;5;5;4;4;2;2;3;4;4;3;3;2;3;3;4;2;6;4;4;5;6;6;5;6;6;5;2;2;3;1;3;1;3;1;1;1;2;3;1;2;1;1;1;2;2;1;2;1;2;2;1;7;7;7;7;7;6;7;6;7;7;4;3;3;4;2;2;1;2;2;2;3;3;2;4.666666667;1.25;4.428571429;4.333333333;4.5;2.333333333;3.5;2.8;5.333333333;3;1.8;1.6;1.5;6.8;3.2;2.125
272;21;Mujer;Casado;1;Bachiller;Urbana;2;Público;Más de 500 empleados;No;Libre nombramiento y remocion;48;Entre 1 y 3 SMLV;Administrativo;No;Entre 10 a 15;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;78;3;3;3;3;3;3;4;5;5;5;5;5;5;5;4;3;4;4;4;4;3;2;3;3;5;4;4;5;4;5;5;5;5;5;5;6;6;6;5;6;6;5;5;2;2;2;3;3;1;1;1;2;2;3;3;2;2;2;2;2;3;1;1;3;2;2;2;3;6;7;6;7;6;7;7;6;6;6;1;1;1;3;1;1;1;1;2;1;2;2;2;3;3.25;5;3.666666667;3.75;2.666666667;4.5;4.8;5.555555556;2.75;1.8;2.4;2.083333333;6.4;1.4;1.5
273;32;Mujer;Soltero;Sin hijos;Posgrado;Urbana;3;Público;Entre 50 y 200 empleados;No;Provisionalidad;53;Entre 3 y 5 SMLV;Operativo;Si;Entre 20 a 25;Entre 1 y 3 años;Presencial;Menos de 1 hora;4;1;1;1;5;4;4;5;2;1;2;1;1;2;2;4;3;4;3;3;2;3;3;3;2;3;2;2;2;3;2;2;2;2;4;2;2;2;2;4;4;2;2;2;6;6;6;6;4;4;4;4;5;5;5;5;5;4;3;3;3;4;5;3;4;4;3;4;3;2;3;2;3;3;4;4;4;3;3;4;3;4;4;3;6;5;5;4;6;5;5;4;1;4.5;1.571428571;3.666666667;2.75;2.666666667;2.25;2.2;2.666666667;5;4.4;5;3.583333333;3.1;3.6;5
274;24;Mujer;Casado;2;Posgrado;Urbana;4;Público;Entre 10 y 50 empleados;No;Otro;42;Entre 1 y 3 SMLV;Administrativo;No;Entre 1 a 5;Entre 3 y 7 años;Presencial;Entre 1 y 2 horas;55;3;4;5;1;2;1;2;4;2;3;4;4;4;4;5;5;5;4;4;4;4;1;1;1;3;4;3;2;3;2;3;3;4;5;7;7;6;5;7;5;5;7;6;4;3;1;2;3;3;1;3;2;2;2;2;2;2;1;1;2;1;1;2;2;2;1;2;2;6;6;7;6;7;6;6;7;6;7;2;2;1;2;1;3;3;4;2;3;2;3;2;4;1.5;3.571428571;5;4;1;3;3;6;3.5;2.4;2;1.583333333;6.4;1.6;2.75
